frame.time_epoch,frame.time_delta,frame.time_relative,frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.len,tcp.stream,tcp.window_size,label
"1766002224.547707200","0.040477481","186.179342979","66","6","23","33551","0x0010","0","64","5888",1
"1766002224.547734982","0.000027782","186.179370761","78","6","33551","23","0x0018","12","64","64256",1
"1766002224.549383566","0.001648584","186.181019345","66","6","23","33551","0x0010","0","64","5888",1
"1766002224.550621617","0.001238051","186.182257396","69","6","23","33551","0x0018","3","64","5888",1
"1766002224.550909518","0.000287901","186.182545297","69","6","33551","23","0x0018","3","64","64256",1
"1766002224.552493744","0.001584226","186.184129523","686","6","23","33551","0x0018","620","64","5888",1
"1766002224.552888131","0.000394387","186.184523910","75","6","33551","23","0x0018","9","64","63744",1
"1766002224.555585798","0.002697667","186.187221577","76","6","23","33551","0x0018","10","64","5888",1
"1766002224.555869575","0.000283777","186.187505354","72","6","33551","23","0x0018","6","64","63744",1
"1766002224.568509536","0.012639961","186.200145315","68","6","23","33551","0x0018","2","64","5888",1
"1766002224.609532411","0.041022875","186.241168190","66","6","33551","23","0x0010","0","64","63744",1
"1766002226.101786438","1.492254027","187.733422217","85","6","23","33551","0x0018","19","64","5888",1
"1766002226.101828736","0.000042298","187.733464515","66","6","33551","23","0x0010","0","64","63744",1
"1766002226.103588543","0.001759807","187.735224322","88","6","23","33551","0x0018","22","64","5888",1
"1766002226.103609642","0.000021099","187.735245421","66","6","33551","23","0x0010","0","64","63744",1
"1766002226.515245111","0.411635469","188.146880890","66","6","33551","23","0x0011","0","64","63744",1
"1766002226.517414101","0.002168990","188.149049880","66","6","23","33551","0x0011","0","64","5888",1
"1766002226.517436987","0.000022886","188.149072766","66","6","33551","23","0x0010","0","64","63744",1
"1766002226.519178202","0.001741215","188.150813981","74","6","34309","23","0x0002","0","65","64240",1
"1766002226.522224530","0.003046328","188.153860309","74","6","23","34309","0x0012","0","65","5792",1
"1766002226.522336496","0.000111966","188.153972275","66","6","34309","23","0x0010","0","65","64256",1
"1766002226.819981180","0.297644684","188.451616959","78","6","23","34309","0x0018","12","65","5888",1
"1766002226.820030037","0.000048857","188.451665816","66","6","34309","23","0x0010","0","65","64256",1
"1766002226.821812526","0.001782489","188.453448305","69","6","34309","23","0x0018","3","65","64256",1
"1766002226.823355316","0.001542790","188.454991095","66","6","23","34309","0x0010","0","65","5888",1
"1766002226.823381081","0.000025765","188.455016860","75","6","34309","23","0x0018","9","65","64256",1
"1766002226.824915560","0.001534479","188.456551339","66","6","23","34309","0x0010","0","65","5888",1
"1766002226.834230025","0.009314465","188.465865804","81","6","23","34309","0x0018","15","65","5888",1
"1766002226.834615918","0.000385893","188.466251697","69","6","34309","23","0x0018","3","65","64256",1
"1766002226.903436572","0.068820654","188.535072351","66","6","23","34309","0x0010","0","65","5888",1
"1766002226.903471559","0.000034987","188.535107338","78","6","34309","23","0x0018","12","65","64256",1
"1766002226.929797597","0.026326038","188.561433376","66","6","23","34309","0x0010","0","65","5888",1
"1766002226.929797920","0.000000323","188.561433699","69","6","23","34309","0x0018","3","65","5888",1
"1766002226.930195682","0.000397762","188.561831461","69","6","34309","23","0x0018","3","65","64256",1
"1766002226.932230053","0.002034371","188.563865832","686","6","23","34309","0x0018","620","65","5888",1
"1766002226.933872347","0.001642294","188.565508126","75","6","34309","23","0x0018","9","65","63744",1
"1766002226.937738311","0.003865964","188.569374090","76","6","23","34309","0x0018","10","65","5888",1
"1766002226.938133977","0.000395666","188.569769756","74","6","34309","23","0x0018","8","65","63744",1
"1766002226.950628163","0.012494186","188.582263942","68","6","23","34309","0x0018","2","65","5888",1
"1766002226.993254747","0.042626584","188.624890526","66","6","34309","23","0x0010","0","65","63744",1
"1766002228.221614596","1.228359849","189.853250375","85","6","23","34309","0x0018","19","65","5888",1
"1766002228.221657608","0.000043012","189.853293387","66","6","34309","23","0x0010","0","65","63744",1
"1766002228.223183667","0.001526059","189.854819446","88","6","23","34309","0x0018","22","65","5888",1
"1766002228.223208616","0.000024949","189.854844395","66","6","34309","23","0x0010","0","65","63744",1
"1766002228.645366172","0.422157556","190.277001951","66","6","34309","23","0x0011","0","65","63744",1
"1766002228.649198969","0.003832797","190.280834748","66","6","23","34309","0x0011","0","65","5888",1
"1766002228.649225915","0.000026946","190.280861694","66","6","34309","23","0x0010","0","65","63744",1
"1766002228.657989131","0.008763216","190.289624910","74","6","37333","23","0x0002","0","66","64240",1
"1766002228.665416278","0.007427147","190.297052057","74","6","23","37333","0x0012","0","66","5792",1
"1766002228.665462362","0.000046084","190.297098141","66","6","37333","23","0x0010","0","66","64256",1
"1766002233.726341480","5.060879118","195.357977259","78","6","23","37333","0x0018","12","66","5888",1
"1766002233.726395179","0.000053699","195.358030958","66","6","37333","23","0x0010","0","66","64256",1
"1766002233.727718630","0.001323451","195.359354409","69","6","37333","23","0x0018","3","66","64256",1
"1766002233.730156411","0.002437781","195.361792190","66","6","23","37333","0x0010","0","66","5888",1
"1766002233.730175743","0.000019332","195.361811522","75","6","37333","23","0x0018","9","66","64256",1
"1766002233.731894750","0.001719007","195.363530529","66","6","23","37333","0x0010","0","66","5888",1
"1766002233.736582995","0.004688245","195.368218774","81","6","23","37333","0x0018","15","66","5888",1
"1766002233.737008644","0.000425649","195.368644423","69","6","37333","23","0x0018","3","66","64256",1
"1766002233.771770530","0.034761886","195.403406309","66","6","23","37333","0x0010","0","66","5888",1
"1766002233.771798206","0.000027676","195.403433985","78","6","37333","23","0x0018","12","66","64256",1
"1766002233.773935546","0.002137340","195.405571325","66","6","23","37333","0x0010","0","66","5888",1
"1766002233.774598933","0.000663387","195.406234712","69","6","23","37333","0x0018","3","66","5888",1
"1766002233.774854926","0.000255993","195.406490705","69","6","37333","23","0x0018","3","66","64256",1
"1766002233.777179076","0.002324150","195.408814855","686","6","23","37333","0x0018","620","66","5888",1
"1766002233.777728403","0.000549327","195.409364182","76","6","37333","23","0x0018","10","66","63744",1
"1766002233.783704453","0.005976050","195.415340232","76","6","23","37333","0x0018","10","66","5888",1
"1766002233.784010583","0.000306130","195.415646362","76","6","37333","23","0x0018","10","66","63744",1
"1766002233.790176745","0.006166162","195.421812524","68","6","23","37333","0x0018","2","66","5888",1
"1766002233.833466076","0.043289331","195.465101855","66","6","37333","23","0x0010","0","66","63744",1
"1766002235.885347105","2.051881029","197.516982884","85","6","23","37333","0x0018","19","66","5888",1
"1766002235.885378036","0.000030931","197.517013815","66","6","37333","23","0x0010","0","66","63744",1
"1766002235.889172617","0.003794581","197.520808396","88","6","23","37333","0x0018","22","66","5888",1
"1766002235.889194174","0.000021557","197.520829953","66","6","37333","23","0x0010","0","66","63744",1
"1766002236.297534684","0.408340510","197.929170463","66","6","37333","23","0x0011","0","66","63744",1
"1766002236.298369481","0.000834797","197.930005260","66","6","37333","23","0x0014","0","66","63744",1
"1766002236.300405950","0.002036469","197.932041729","74","6","42753","23","0x0002","0","67","64240",1
"1766002236.302229612","0.001823662","197.933865391","74","6","23","42753","0x0012","0","67","5792",1
"1766002236.302437539","0.000207927","197.934073318","66","6","42753","23","0x0010","0","67","64256",1
"1766002236.365047255","0.062609716","197.996683034","78","6","23","42753","0x0018","12","67","5888",1
"1766002236.365094348","0.000047093","197.996730127","66","6","42753","23","0x0010","0","67","64256",1
"1766002236.366263181","0.001168833","197.997898960","69","6","42753","23","0x0018","3","67","64256",1
"1766002236.367987715","0.001724534","197.999623494","66","6","23","42753","0x0010","0","67","5888",1
"1766002236.368008875","0.000021160","197.999644654","75","6","42753","23","0x0018","9","67","64256",1
"1766002236.369845379","0.001836504","198.001481158","66","6","23","42753","0x0010","0","67","5888",1
"1766002236.374568115","0.004722736","198.006203894","81","6","23","42753","0x0018","15","67","5888",1
"1766002236.374849481","0.000281366","198.006485260","69","6","42753","23","0x0018","3","67","64256",1
"1766002236.413388186","0.038538705","198.045023965","66","6","23","42753","0x0010","0","67","5888",1
"1766002236.413419676","0.000031490","198.045055455","78","6","42753","23","0x0018","12","67","64256",1
"1766002236.415379455","0.001959779","198.047015234","66","6","23","42753","0x0010","0","67","5888",1
"1766002236.416154411","0.000774956","198.047790190","69","6","23","42753","0x0018","3","67","5888",1
"1766002236.416415061","0.000260650","198.048050840","69","6","42753","23","0x0018","3","67","64256",1
"1766002236.417289270","0.000874209","198.048925049","686","6","23","42753","0x0018","620","67","5888",1
"1766002236.418164126","0.000874856","198.049799905","76","6","42753","23","0x0018","10","67","63744",1
"1766002236.420152793","0.001988667","198.051788572","76","6","23","42753","0x0018","10","67","5888",1
"1766002236.420448399","0.000295606","198.052084178","74","6","42753","23","0x0018","8","67","63744",1
"1766002236.428485150","0.008036751","198.060120929","68","6","23","42753","0x0018","2","67","5888",1
"1766002236.469142619","0.040657469","198.100778398","66","6","42753","23","0x0010","0","67","63744",1
"1766002237.946728974","1.477586355","199.578364753","85","6","23","42753","0x0018","19","67","5888",1
"1766002237.946766324","0.000037350","199.578402103","66","6","42753","23","0x0010","0","67","63744",1
"1766002237.947972021","0.001205697","199.579607800","88","6","23","42753","0x0018","22","67","5888",1
"1766002237.947981247","0.000009226","199.579617026","66","6","42753","23","0x0010","0","67","63744",1
"1766002238.357024150","0.409042903","199.988659929","66","6","42753","23","0x0011","0","67","63744",1
"1766002238.358826547","0.001802397","199.990462326","66","6","23","42753","0x0011","0","67","5888",1
"1766002238.358848671","0.000022124","199.990484450","66","6","42753","23","0x0010","0","67","63744",1
"1766002238.370066886","0.011218215","200.001702665","74","6","33407","23","0x0002","0","68","64240",1
"1766002238.374465115","0.004398229","200.006100894","74","6","23","33407","0x0012","0","68","5792",1
"1766002238.374629471","0.000164356","200.006265250","66","6","33407","23","0x0010","0","68","64256",1
"1766002238.446873539","0.072244068","200.078509318","78","6","23","33407","0x0018","12","68","5888",1
"1766002238.446943319","0.000069780","200.078579098","66","6","33407","23","0x0010","0","68","64256",1
"1766002238.448195098","0.001251779","200.079830877","69","6","33407","23","0x0018","3","68","64256",1
"1766002238.450360758","0.002165660","200.081996537","66","6","23","33407","0x0010","0","68","5888",1
"1766002238.450394884","0.000034126","200.082030663","75","6","33407","23","0x0018","9","68","64256",1
"1766002238.451325995","0.000931111","200.082961774","66","6","23","33407","0x0010","0","68","5888",1
"1766002238.457691147","0.006365152","200.089326926","81","6","23","33407","0x0018","15","68","5888",1
"1766002238.460105481","0.002414334","200.091741260","69","6","33407","23","0x0018","3","68","64256",1
"1766002238.495984047","0.035878566","200.127619826","66","6","23","33407","0x0010","0","68","5888",1
"1766002238.496015363","0.000031316","200.127651142","78","6","33407","23","0x0018","12","68","64256",1
"1766002238.499361999","0.003346636","200.130997778","66","6","23","33407","0x0010","0","68","5888",1
"1766002238.501224871","0.001862872","200.132860650","69","6","23","33407","0x0018","3","68","5888",1
"1766002238.501549109","0.000324238","200.133184888","69","6","33407","23","0x0018","3","68","64256",1
"1766002238.507084947","0.005535838","200.138720726","686","6","23","33407","0x0018","620","68","5888",1
"1766002238.507601604","0.000516657","200.139237383","76","6","33407","23","0x0018","10","68","63744",1
"1766002238.510968820","0.003367216","200.142604599","76","6","23","33407","0x0018","10","68","5888",1
"1766002238.511434602","0.000465782","200.143070381","73","6","33407","23","0x0018","7","68","63744",1
"1766002238.518695061","0.007260459","200.150330840","68","6","23","33407","0x0018","2","68","5888",1
"1766002238.561976266","0.043281205","200.193612045","66","6","33407","23","0x0010","0","68","63744",1
"1766002240.640004661","2.078028395","202.271640440","85","6","23","33407","0x0018","19","68","5888",1
"1766002240.640056886","0.000052225","202.271692665","66","6","33407","23","0x0010","0","68","63744",1
"1766002240.642584584","0.002527698","202.274220363","88","6","23","33407","0x0018","22","68","5888",1
"1766002240.642605150","0.000020566","202.274240929","66","6","33407","23","0x0010","0","68","63744",1
"1766002241.061564912","0.418959762","202.693200691","66","6","33407","23","0x0011","0","68","63744",1
"1766002241.066936729","0.005371817","202.698572508","66","6","23","33407","0x0011","0","68","5888",1
"1766002241.066969154","0.000032425","202.698604933","66","6","33407","23","0x0010","0","68","63744",1
"1766002241.071611533","0.004642379","202.703247312","74","6","37371","23","0x0002","0","69","64240",1
"1766002241.075735349","0.004123816","202.707371128","74","6","23","37371","0x0012","0","69","5792",1
"1766002241.075782527","0.000047178","202.707418306","66","6","37371","23","0x0010","0","69","64256",1
"1766002246.131304351","5.055521824","207.762940130","78","6","23","37371","0x0018","12","69","5888",1
"1766002246.131370507","0.000066156","207.763006286","66","6","37371","23","0x0010","0","69","64256",1
"1766002246.132695383","0.001324876","207.764331162","69","6","37371","23","0x0018","3","69","64256",1
"1766002246.134638620","0.001943237","207.766274399","66","6","23","37371","0x0010","0","69","5888",1
"1766002246.134937657","0.000299037","207.766573436","69","6","37371","23","0x0018","3","69","64256",1
"1766002246.137249314","0.002311657","207.768885093","66","6","23","37371","0x0010","0","69","5888",1
"1766002246.137286815","0.000037501","207.768922594","72","6","37371","23","0x0018","6","69","64256",1
"1766002246.139453751","0.002166936","207.771089530","66","6","23","37371","0x0010","0","69","5888",1
"1766002246.146236940","0.006783189","207.777872719","81","6","23","37371","0x0018","15","69","5888",1
"1766002246.146614556","0.000377616","207.778250335","69","6","37371","23","0x0018","3","69","64256",1
"1766002246.187703943","0.041089387","207.819339722","66","6","23","37371","0x0010","0","69","5888",1
"1766002246.187737578","0.000033635","207.819373357","78","6","37371","23","0x0018","12","69","64256",1
"1766002246.189823760","0.002086182","207.821459539","66","6","23","37371","0x0010","0","69","5888",1
"1766002246.190697490","0.000873730","207.822333269","69","6","23","37371","0x0018","3","69","5888",1
"1766002246.191100811","0.000403321","207.822736590","69","6","37371","23","0x0018","3","69","64256",1
"1766002246.192660697","0.001559886","207.824296476","686","6","23","37371","0x0018","620","69","5888",1
"1766002246.193092761","0.000432064","207.824728540","76","6","37371","23","0x0018","10","69","63744",1
"1766002246.195412737","0.002319976","207.827048516","76","6","23","37371","0x0018","10","69","5888",1
"1766002246.195784492","0.000371755","207.827420271","81","6","37371","23","0x0018","15","69","63744",1
"1766002246.204602350","0.008817858","207.836238129","68","6","23","37371","0x0018","2","69","5888",1
"1766002246.245396580","0.040794230","207.877032359","66","6","37371","23","0x0010","0","69","63744",1
"1766002247.764948116","1.519551536","209.396583895","85","6","23","37371","0x0018","19","69","5888",1
"1766002247.765000576","0.000052460","209.396636355","66","6","37371","23","0x0010","0","69","63744",1
"1766002247.766722592","0.001722016","209.398358371","88","6","23","37371","0x0018","22","69","5888",1
"1766002247.766741206","0.000018614","209.398376985","66","6","37371","23","0x0010","0","69","63744",1
"1766002248.182734098","0.415992892","209.814369877","66","6","37371","23","0x0011","0","69","63744",1
"1766002248.185650562","0.002916464","209.817286341","66","6","23","37371","0x0011","0","69","5888",1
"1766002248.185693650","0.000043088","209.817329429","66","6","37371","23","0x0010","0","69","63744",1
"1766002248.187969332","0.002275682","209.819605111","74","6","33371","23","0x0002","0","70","64240",1
"1766002248.190196084","0.002226752","209.821831863","74","6","23","33371","0x0012","0","70","5792",1
"1766002248.190242360","0.000046276","209.821878139","66","6","33371","23","0x0010","0","70","64256",1
"1766002248.257749818","0.067507458","209.889385597","78","6","23","33371","0x0018","12","70","5888",1
"1766002248.257805011","0.000055193","209.889440790","66","6","33371","23","0x0010","0","70","64256",1
"1766002248.259250938","0.001445927","209.890886717","69","6","33371","23","0x0018","3","70","64256",1
"1766002248.262312828","0.003061890","209.893948607","66","6","23","33371","0x0010","0","70","5888",1
"1766002248.262350558","0.000037730","209.893986337","75","6","33371","23","0x0018","9","70","64256",1
"1766002248.264368292","0.002017734","209.896004071","66","6","23","33371","0x0010","0","70","5888",1
"1766002248.270890352","0.006522060","209.902526131","81","6","23","33371","0x0018","15","70","5888",1
"1766002248.271255068","0.000364716","209.902890847","69","6","33371","23","0x0018","3","70","64256",1
"1766002248.310131764","0.038876696","209.941767543","66","6","23","33371","0x0010","0","70","5888",1
"1766002248.310165368","0.000033604","209.941801147","78","6","33371","23","0x0018","12","70","64256",1
"1766002248.313212914","0.003047546","209.944848693","66","6","23","33371","0x0010","0","70","5888",1
"1766002248.313213394","0.000000480","209.944849173","69","6","23","33371","0x0018","3","70","5888",1
"1766002248.315844800","0.002631406","209.947480579","69","6","33371","23","0x0018","3","70","64256",1
"1766002248.320691250","0.004846450","209.952327029","686","6","23","33371","0x0018","620","70","5888",1
"1766002248.321254554","0.000563304","209.952890333","76","6","33371","23","0x0018","10","70","63744",1
"1766002248.326863469","0.005608915","209.958499248","76","6","23","33371","0x0018","10","70","5888",1
"1766002248.327307005","0.000443536","209.958942784","72","6","33371","23","0x0018","6","70","63744",1
"1766002248.333660226","0.006353221","209.965296005","68","6","23","33371","0x0018","2","70","5888",1
"1766002248.377350876","0.043690650","210.008986655","66","6","33371","23","0x0010","0","70","63744",1
"1766002249.837092105","1.459741229","211.468727884","85","6","23","33371","0x0018","19","70","5888",1
"1766002249.837151303","0.000059198","211.468787082","66","6","33371","23","0x0010","0","70","63744",1
"1766002249.839463333","0.002312030","211.471099112","88","6","23","33371","0x0018","22","70","5888",1
"1766002249.839493635","0.000030302","211.471129414","66","6","33371","23","0x0010","0","70","63744",1
"1766002250.261829399","0.422335764","211.893465178","66","6","33371","23","0x0011","0","70","63744",1
"1766002250.263422222","0.001592823","211.895058001","66","6","33371","23","0x0014","0","70","63744",1
"1766002250.264856356","0.001434134","211.896492135","74","6","41257","23","0x0002","0","71","64240",1
"1766002250.266113884","0.001257528","211.897749663","66","6","23","33371","0x0011","0","70","5888",1
"1766002250.266148872","0.000034988","211.897784651","54","6","33371","23","0x0004","0","70","0",1
"1766002250.267838246","0.001689374","211.899474025","74","6","23","41257","0x0012","0","71","5792",1
"1766002250.268067909","0.000229663","211.899703688","66","6","41257","23","0x0010","0","71","64256",1
"1766002250.385362024","0.117294115","212.016997803","78","6","23","41257","0x0018","12","71","5888",1
"1766002250.385430767","0.000068743","212.017066546","66","6","41257","23","0x0010","0","71","64256",1
"1766002250.386940409","0.001509642","212.018576188","69","6","41257","23","0x0018","3","71","64256",1
"1766002250.390196284","0.003255875","212.021832063","66","6","23","41257","0x0010","0","71","5888",1
"1766002250.390232060","0.000035776","212.021867839","75","6","41257","23","0x0018","9","71","64256",1
"1766002250.392340946","0.002108886","212.023976725","66","6","23","41257","0x0010","0","71","5888",1
"1766002250.399688627","0.007347681","212.031324406","81","6","23","41257","0x0018","15","71","5888",1
"1766002250.400078262","0.000389635","212.031714041","69","6","41257","23","0x0018","3","71","64256",1
"1766002250.439601530","0.039523268","212.071237309","66","6","23","41257","0x0010","0","71","5888",1
"1766002250.439636641","0.000035111","212.071272420","78","6","41257","23","0x0018","12","71","64256",1
"1766002250.441731865","0.002095224","212.073367644","66","6","23","41257","0x0010","0","71","5888",1
"1766002250.442706489","0.000974624","212.074342268","69","6","23","41257","0x0018","3","71","5888",1
"1766002250.443088418","0.000381929","212.074724197","69","6","41257","23","0x0018","3","71","64256",1
"1766002250.446377983","0.003289565","212.078013762","664","6","23","41257","0x0018","598","71","5888",1
"1766002250.489653478","0.043275495","212.121289257","66","6","41257","23","0x0010","0","71","63744",1
"1766002250.491548938","0.001895460","212.123184717","88","6","23","41257","0x0018","22","71","5888",1
"1766002250.491648327","0.000099389","212.123284106","66","6","41257","23","0x0010","0","71","63744",1
"1766002250.493936342","0.002288015","212.125572121","76","6","41257","23","0x0018","10","71","63744",1
"1766002250.496536418","0.002600076","212.128172197","76","6","23","41257","0x0018","10","71","5888",1
"1766002250.497391619","0.000855201","212.129027398","76","6","41257","23","0x0018","10","71","63744",1
"1766002250.532372841","0.034981222","212.164008620","66","6","23","41257","0x0010","0","71","5888",1
"1766002250.538220273","0.005847432","212.169856052","68","6","23","41257","0x0018","2","71","5888",1
"1766002250.582963589","0.044743316","212.214599368","66","6","41257","23","0x0010","0","71","63744",1
"1766002250.585769527","0.002805938","212.217405306","604","6","23","41257","0x0018","538","71","5888",1
"1766002250.585827605","0.000058078","212.217463384","66","6","41257","23","0x0010","0","71","63232",1
"1766002252.886504329","2.300676724","214.518140108","94","6","41257","23","0x0018","28","71","63232",1
"1766002252.889217034","0.002712705","214.520852813","66","6","23","41257","0x0010","0","71","5888",1
"1766002252.896395328","0.007178294","214.528031107","95","6","23","41257","0x0018","29","71","5888",1
"1766002252.896438635","0.000043307","214.528074414","66","6","41257","23","0x0010","0","71","63232",1
"1766002252.900359697","0.003921062","214.531995476","117","6","23","41257","0x0018","51","71","5888",1
"1766002252.900395970","0.000036273","214.532031749","66","6","41257","23","0x0010","0","71","63232",1
"1766002258.513230460","5.612834490","220.144866239","74","6","44667","23","0x0002","0","72","64240",1
"1766002258.517821748","0.004591288","220.149457527","74","6","23","44667","0x0012","0","72","5792",1
"1766002258.517884906","0.000063158","220.149520685","66","6","44667","23","0x0010","0","72","64256",1
"1766002258.582261759","0.064376853","220.213897538","78","6","23","44667","0x0018","12","72","5888",1
"1766002258.582318623","0.000056864","220.213954402","66","6","44667","23","0x0010","0","72","64256",1
"1766002258.583420655","0.001102032","220.215056434","69","6","44667","23","0x0018","3","72","64256",1
"1766002258.585810693","0.002390038","220.217446472","66","6","23","44667","0x0010","0","72","5888",1
"1766002258.585845098","0.000034405","220.217480877","75","6","44667","23","0x0018","9","72","64256",1
"1766002258.588527502","0.002682404","220.220163281","66","6","23","44667","0x0010","0","72","5888",1
"1766002258.595343726","0.006816224","220.226979505","81","6","23","44667","0x0018","15","72","5888",1
"1766002258.597784952","0.002441226","220.229420731","69","6","44667","23","0x0018","3","72","64256",1
"1766002258.659376191","0.061591239","220.291011970","66","6","23","44667","0x0010","0","72","5888",1
"1766002258.659412751","0.000036560","220.291048530","78","6","44667","23","0x0018","12","72","64256",1
"1766002258.673165239","0.013752488","220.304801018","66","6","23","44667","0x0010","0","72","5888",1
"1766002258.690949611","0.017784372","220.322585390","69","6","23","44667","0x0018","3","72","5888",1
"1766002258.691293223","0.000343612","220.322929002","69","6","44667","23","0x0018","3","72","64256",1
"1766002258.698338425","0.007045202","220.329974204","664","6","23","44667","0x0018","598","72","5888",1
"1766002258.741179959","0.042841534","220.372815738","66","6","44667","23","0x0010","0","72","63744",1
"1766002258.743017775","0.001837816","220.374653554","88","6","23","44667","0x0018","22","72","5888",1
"1766002258.743052835","0.000035060","220.374688614","66","6","44667","23","0x0010","0","72","63744",1
"1766002258.748171783","0.005118948","220.379807562","74","6","44667","23","0x0018","8","72","63744",1
"1766002258.751698188","0.003526405","220.383333967","76","6","23","44667","0x0018","10","72","5888",1
"1766002258.752117540","0.000419352","220.383753319","76","6","44667","23","0x0018","10","72","63744",1
"1766002258.759938110","0.007820570","220.391573889","68","6","23","44667","0x0018","2","72","5888",1
"1766002258.801711256","0.041773146","220.433347035","66","6","44667","23","0x0010","0","72","63744",1
"1766002260.298292848","1.496581592","221.929928627","85","6","23","44667","0x0018","19","72","5888",1
"1766002260.298341121","0.000048273","221.929976900","66","6","44667","23","0x0010","0","72","63744",1
"1766002260.299853421","0.001512300","221.931489200","88","6","23","44667","0x0018","22","72","5888",1
"1766002260.299871136","0.000017715","221.931506915","66","6","44667","23","0x0010","0","72","63744",1
"1766002260.714208794","0.414337658","222.345844573","66","6","44667","23","0x0011","0","72","63744",1
"1766002260.718381153","0.004172359","222.350016932","74","6","42607","23","0x0002","0","73","64240",1
"1766002260.724144131","0.005762978","222.355779910","74","6","23","42607","0x0012","0","73","5792",1
"1766002260.724205795","0.000061664","222.355841574","66","6","42607","23","0x0010","0","73","64256",1
"1766002260.729787880","0.005582085","222.361423659","66","6","23","44667","0x0011","0","72","5888",1
"1766002260.729825410","0.000037530","222.361461189","66","6","44667","23","0x0010","0","72","63744",1
"1766002260.785708305","0.055882895","222.417344084","78","6","23","42607","0x0018","12","73","5888",1
"1766002260.785762044","0.000053739","222.417397823","66","6","42607","23","0x0010","0","73","64256",1
"1766002260.787070235","0.001308191","222.418706014","69","6","42607","23","0x0018","3","73","64256",1
"1766002260.789927417","0.002857182","222.421563196","66","6","23","42607","0x0010","0","73","5888",1
"1766002260.789966693","0.000039276","222.421602472","75","6","42607","23","0x0018","9","73","64256",1
"1766002260.791982067","0.002015374","222.423617846","66","6","23","42607","0x0010","0","73","5888",1
"1766002260.803056194","0.011074127","222.434691973","81","6","23","42607","0x0018","15","73","5888",1
"1766002260.803488916","0.000432722","222.435124695","69","6","42607","23","0x0018","3","73","64256",1
"1766002260.845931223","0.042442307","222.477567002","66","6","23","42607","0x0010","0","73","5888",1
"1766002260.845966966","0.000035743","222.477602745","78","6","42607","23","0x0018","12","73","64256",1
"1766002260.849239107","0.003272141","222.480874886","66","6","23","42607","0x0010","0","73","5888",1
"1766002260.850158858","0.000919751","222.481794637","69","6","23","42607","0x0018","3","73","5888",1
"1766002260.851345439","0.001186581","222.482981218","69","6","42607","23","0x0018","3","73","64256",1
"1766002260.853658951","0.002313512","222.485294730","686","6","23","42607","0x0018","620","73","5888",1
"1766002260.855358400","0.001699449","222.486994179","74","6","42607","23","0x0018","8","73","63744",1
"1766002260.857977789","0.002619389","222.489613568","76","6","23","42607","0x0018","10","73","5888",1
"1766002260.858425579","0.000447790","222.490061358","74","6","42607","23","0x0018","8","73","63744",1
"1766002260.867447999","0.009022420","222.499083778","68","6","23","42607","0x0018","2","73","5888",1
"1766002260.909906248","0.042458249","222.541542027","66","6","42607","23","0x0010","0","73","63744",1
"1766002262.809199162","1.899292914","224.440834941","85","6","23","42607","0x0018","19","73","5888",1
"1766002262.809236735","0.000037573","224.440872514","66","6","42607","23","0x0010","0","73","63744",1
"1766002262.810689379","0.001452644","224.442325158","88","6","23","42607","0x0018","22","73","5888",1
"1766002262.810708721","0.000019342","224.442344500","66","6","42607","23","0x0010","0","73","63744",1
"1766002263.222777849","0.412069128","224.854413628","66","6","42607","23","0x0011","0","73","63744",1
"1766002263.224717278","0.001939429","224.856353057","74","6","39015","23","0x0002","0","74","64240",1
"1766002263.226905143","0.002187865","224.858540922","74","6","23","39015","0x0012","0","74","5792",1
"1766002263.226942744","0.000037601","224.858578523","66","6","39015","23","0x0010","0","74","64256",1
"1766002263.238018578","0.011075834","224.869654357","66","6","23","42607","0x0011","0","73","5888",1
"1766002263.238058823","0.000040245","224.869694602","66","6","42607","23","0x0010","0","73","63744",1
"1766002263.286184451","0.048125628","224.917820230","78","6","23","39015","0x0018","12","74","5888",1
"1766002263.286248663","0.000064212","224.917884442","66","6","39015","23","0x0010","0","74","64256",1
"1766002263.287721919","0.001473256","224.919357698","69","6","39015","23","0x0018","3","74","64256",1
"1766002263.291679747","0.003957828","224.923315526","66","6","23","39015","0x0010","0","74","5888",1
"1766002263.291715287","0.000035540","224.923351066","75","6","39015","23","0x0018","9","74","64256",1
"1766002263.293930865","0.002215578","224.925566644","66","6","23","39015","0x0010","0","74","5888",1
"1766002263.303425865","0.009495000","224.935061644","81","6","23","39015","0x0018","15","74","5888",1
"1766002263.303780930","0.000355065","224.935416709","69","6","39015","23","0x0018","3","74","64256",1
"1766002263.347256140","0.043475210","224.978891919","66","6","23","39015","0x0010","0","74","5888",1
"1766002263.347293677","0.000037537","224.978929456","78","6","39015","23","0x0018","12","74","64256",1
"1766002263.349585592","0.002291915","224.981221371","66","6","23","39015","0x0010","0","74","5888",1
"1766002263.351382406","0.001796814","224.983018185","69","6","23","39015","0x0018","3","74","5888",1
"1766002263.351771589","0.000389183","224.983407368","69","6","39015","23","0x0018","3","74","64256",1
"1766002263.353818742","0.002047153","224.985454521","686","6","23","39015","0x0018","620","74","5888",1
"1766002263.354315388","0.000496646","224.985951167","74","6","39015","23","0x0018","8","74","63744",1
"1766002263.357332887","0.003017499","224.988968666","76","6","23","39015","0x0018","10","74","5888",1
"1766002263.358020948","0.000688061","224.989656727","73","6","39015","23","0x0018","7","74","63744",1
